,book_id,RGB1,HSV1,RGB2,HSV2,RGB3,HSV3
15764,25721926,"(236, 237, 225)","(33, 13, 237)","(156, 198, 187)","(82, 54, 198)","(68, 107, 147)","(105, 137, 147)"
15765,25357266,"(155, 172, 182)","(101, 38, 182)","(119, 123, 126)","(103, 14, 126)","(51, 53, 55)","(105, 19, 55)"
15766,21936001,"(8, 9, 10)","(105, 51, 10)","(68, 63, 58)","(15, 38, 68)","(154, 134, 125)","(9, 48, 154)"
15767,23430728,"(18, 15, 16)","(170, 43, 18)","(113, 104, 103)","(3, 23, 113)","(207, 202, 204)","(168, 6, 207)"
15768,18332388,"(244, 147, 30)","(16, 224, 244)","(251, 235, 195)","(21, 57, 251)","(119, 14, 7)","(2, 240, 119)"
15769,23308148,"(90, 71, 80)","(166, 54, 90)","(33, 13, 22)","(167, 155, 33)","(167, 154, 161)","(164, 20, 167)"
15770,22072103,"(59, 38, 37)","(1, 95, 59)","(136, 96, 89)","(4, 88, 136)","(201, 169, 158)","(8, 55, 201)"
15771,24750006,"(17, 45, 71)","(104, 194, 71)","(86, 97, 112)","(107, 59, 112)","(186, 154, 170)","(165, 44, 186)"
15772,22891184,"(226, 224, 224)","(0, 2, 226)","(12, 7, 7)","(0, 106, 12)","(157, 115, 119)","(177, 68, 157)"
15773,21882221,"(226, 152, 162)","(176, 84, 226)","(135, 98, 98)","(0, 70, 135)","(71, 25, 40)","(170, 165, 71)"
15774,21945749,"(13, 4, 4)","(0, 177, 13)","(125, 63, 55)","(3, 143, 125)","(218, 191, 178)","(10, 47, 218)"
15775,21417317,"(237, 222, 222)","(0, 16, 237)","(97, 51, 51)","(0, 121, 97)","(180, 136, 131)","(3, 69, 180)"
15776,20878454,"(189, 138, 86)","(15, 139, 189)","(235, 216, 162)","(22, 79, 235)","(131, 32, 32)","(0, 193, 131)"
15777,16094203,"(238, 240, 245)","(111, 7, 245)","(190, 197, 208)","(108, 22, 208)","(123, 132, 145)","(108, 39, 145)"
15778,17981268,"(231, 229, 237)","(128, 9, 237)","(196, 171, 151)","(13, 59, 196)","(140, 102, 82)","(10, 106, 140)"
15779,17369067,"(249, 243, 236)","(16, 13, 249)","(194, 183, 169)","(17, 33, 194)","(116, 102, 98)","(7, 40, 116)"
15780,18190566,"(44, 31, 25)","(9, 110, 44)","(199, 175, 160)","(12, 50, 199)","(132, 105, 89)","(11, 83, 132)"
15781,17971217,"(169, 140, 148)","(172, 44, 169)","(223, 212, 208)","(8, 17, 223)","(79, 53, 70)","(160, 84, 79)"
15782,12022765,"(151, 112, 93)","(10, 98, 151)","(178, 149, 130)","(12, 69, 178)","(238, 233, 228)","(15, 11, 238)"
15783,17210208,"(31, 29, 30)","(165, 16, 31)","(220, 219, 218)","(15, 2, 220)","(123, 114, 118)","(167, 19, 123)"
15784,16073987,"(252, 246, 249)","(165, 6, 252)","(100, 102, 164)","(119, 100, 164)","(20, 19, 26)","(124, 69, 26)"
15785,13432215,"(27, 18, 17)","(3, 94, 27)","(116, 86, 81)","(4, 77, 116)","(199, 174, 169)","(5, 38, 199)"
15786,13380138,"(204, 161, 121)","(14, 104, 204)","(136, 125, 94)","(22, 79, 136)","(221, 211, 187)","(21, 39, 221)"
15787,13557124,"(243, 232, 225)","(12, 19, 243)","(157, 124, 116)","(6, 67, 157)","(30, 20, 15)","(10, 128, 30)"
15788,34806324,"(232, 192, 156)","(14, 84, 232)","(179, 110, 71)","(11, 154, 179)","(53, 36, 32)","(6, 101, 53)"
15789,25022128,"(25, 18, 21)","(167, 71, 25)","(156, 44, 51)","(178, 183, 156)","(206, 190, 164)","(19, 52, 206)"
15790,25707621,"(39, 195, 204)","(92, 206, 204)","(164, 226, 229)","(91, 72, 229)","(171, 47, 72)","(174, 185, 171)"
15791,882043,"(197, 183, 215)","(133, 38, 215)","(166, 127, 170)","(147, 65, 170)","(114, 54, 114)","(150, 134, 114)"
15792,34879621,"(33, 28, 38)","(135, 67, 38)","(114, 74, 94)","(165, 89, 114)","(173, 163, 161)","(5, 18, 173)"
15793,35694971,"(27, 27, 26)","(30, 9, 27)","(120, 93, 80)","(10, 85, 120)","(206, 168, 149)","(10, 71, 206)"
15794,31450639,"(24, 15, 15)","(0, 96, 24)","(117, 86, 81)","(4, 78, 117)","(217, 176, 125)","(17, 108, 217)"
15795,34102272,"(154, 119, 76)","(17, 129, 154)","(56, 40, 39)","(2, 77, 56)","(196, 186, 173)","(17, 30, 196)"
15796,35105549,"(235, 141, 50)","(15, 201, 235)","(119, 33, 5)","(7, 244, 119)","(26, 54, 243)","(116, 228, 243)"
15797,31306110,"(22, 21, 32)","(123, 88, 32)","(217, 199, 179)","(16, 45, 217)","(112, 96, 87)","(11, 57, 112)"
15798,33985869,"(42, 37, 31)","(16, 67, 42)","(132, 105, 87)","(12, 87, 132)","(210, 192, 176)","(14, 41, 210)"
15799,32617817,"(229, 229, 230)","(120, 1, 230)","(199, 161, 143)","(10, 72, 199)","(110, 48, 48)","(0, 144, 110)"
15800,35134867,"(217, 205, 198)","(11, 22, 217)","(148, 114, 104)","(7, 76, 148)","(47, 35, 37)","(175, 65, 47)"
15801,34470279,"(29, 33, 38)","(107, 60, 38)","(118, 109, 104)","(11, 30, 118)","(199, 192, 191)","(4, 10, 199)"
15802,34528666,"(50, 45, 47)","(168, 26, 50)","(198, 188, 183)","(10, 19, 198)","(138, 95, 102)","(175, 79, 138)"
15803,32782995,"(232, 232, 232)","(0, 0, 232)","(158, 160, 160)","(90, 3, 160)","(81, 82, 82)","(90, 3, 82)"
15804,33286936,"(43, 5, 6)","(179, 225, 43)","(150, 25, 27)","(0, 212, 150)","(233, 199, 195)","(3, 42, 233)"
15805,32060283,"(247, 241, 245)","(160, 6, 247)","(80, 54, 68)","(164, 83, 80)","(185, 150, 167)","(165, 48, 185)"
15806,33311423,"(43, 37, 47)","(138, 54, 47)","(241, 218, 231)","(163, 24, 241)","(155, 119, 124)","(176, 59, 155)"
15807,30521111,"(151, 62, 112)","(163, 150, 151)","(44, 28, 23)","(7, 122, 44)","(219, 180, 186)","(175, 45, 219)"
15808,32796217,"(236, 235, 236)","(150, 1, 236)","(61, 60, 61)","(150, 4, 61)","(154, 153, 155)","(135, 3, 155)"
15809,29430839,"(242, 241, 242)","(150, 1, 242)","(147, 151, 159)","(110, 19, 159)","(52, 59, 70)","(108, 66, 70)"
15810,31879814,"(188, 129, 78)","(14, 149, 188)","(125, 85, 44)","(15, 165, 125)","(228, 202, 171)","(16, 64, 228)"
15811,28220731,"(17, 21, 21)","(90, 49, 21)","(137, 134, 68)","(29, 128, 137)","(233, 234, 233)","(60, 1, 234)"
15812,29636247,"(61, 47, 50)","(174, 59, 61)","(232, 221, 221)","(0, 12, 232)","(154, 121, 124)","(177, 55, 154)"
15813,25430309,"(76, 75, 75)","(0, 3, 76)","(159, 149, 152)","(171, 16, 159)","(234, 233, 233)","(0, 1, 234)"
15814,29429248,"(158, 119, 89)","(13, 111, 158)","(207, 184, 164)","(14, 53, 207)","(72, 54, 42)","(12, 106, 72)"
15815,28587609,"(23, 21, 57)","(122, 161, 57)","(95, 77, 112)","(135, 80, 112)","(165, 158, 179)","(130, 30, 179)"
15816,29469142,"(47, 43, 39)","(15, 43, 47)","(121, 127, 128)","(94, 14, 128)","(213, 212, 209)","(23, 5, 213)"
15817,28439217,"(65, 48, 23)","(18, 165, 65)","(131, 110, 82)","(17, 95, 131)","(208, 195, 187)","(11, 26, 208)"
15818,26105720,"(140, 124, 110)","(14, 55, 140)","(55, 43, 37)","(10, 83, 55)","(223, 222, 212)","(27, 13, 223)"
15819,26114111,"(28, 16, 12)","(8, 146, 28)","(152, 63, 54)","(3, 164, 152)","(219, 173, 160)","(7, 69, 219)"
15820,28937797,"(29, 28, 28)","(0, 9, 29)","(101, 91, 93)","(174, 25, 101)","(205, 173, 181)","(173, 40, 205)"
15821,27189104,"(218, 225, 235)","(108, 18, 235)","(163, 157, 163)","(150, 9, 163)","(90, 86, 87)","(173, 11, 90)"
15822,30181722,"(19, 15, 16)","(173, 54, 19)","(75, 46, 52)","(174, 99, 75)","(153, 110, 121)","(172, 72, 153)"
15823,25503036,"(32, 17, 17)","(0, 120, 32)","(140, 62, 59)","(1, 148, 140)","(218, 183, 125)","(19, 109, 218)"
15824,25852653,"(151, 112, 100)","(7, 86, 151)","(204, 162, 142)","(10, 78, 204)","(63, 59, 62)","(158, 16, 63)"
15825,29479626,"(3, 19, 22)","(95, 220, 22)","(46, 110, 118)","(93, 156, 118)","(156, 195, 189)","(85, 51, 195)"
15826,25769948,"(189, 171, 145)","(18, 59, 189)","(145, 116, 90)","(14, 97, 145)","(87, 59, 42)","(11, 132, 87)"
15827,29905465,"(245, 240, 237)","(11, 8, 245)","(210, 181, 170)","(8, 49, 210)","(146, 85, 86)","(0, 107, 146)"
15828,25387178,"(41, 31, 24)","(12, 106, 41)","(120, 105, 86)","(17, 72, 120)","(198, 171, 138)","(17, 77, 198)"
15829,23303664,"(84, 34, 45)","(173, 152, 84)","(80, 101, 159)","(112, 127, 159)","(209, 202, 200)","(7, 11, 209)"
15830,28930466,"(19, 20, 25)","(115, 61, 25)","(93, 94, 81)","(32, 35, 94)","(223, 222, 212)","(27, 13, 223)"
15831,26892015,"(32, 33, 28)","(36, 39, 33)","(113, 98, 94)","(6, 43, 113)","(192, 193, 195)","(110, 4, 195)"
15832,25476445,"(23, 14, 9)","(11, 155, 23)","(114, 86, 62)","(14, 116, 114)","(200, 174, 148)","(15, 66, 200)"
15833,18590519,"(238, 242, 241)","(83, 4, 242)","(156, 156, 154)","(30, 3, 156)","(59, 57, 55)","(15, 17, 59)"
15834,23256188,"(37, 16, 21)","(173, 145, 37)","(156, 73, 106)","(168, 136, 156)","(227, 180, 160)","(9, 75, 227)"
15835,21623776,"(54, 43, 39)","(8, 71, 54)","(151, 120, 100)","(12, 86, 151)","(219, 195, 173)","(14, 54, 219)"
15836,22609010,"(28, 35, 18)","(42, 124, 35)","(232, 224, 215)","(16, 19, 232)","(159, 133, 107)","(15, 83, 159)"
15837,22324603,"(109, 104, 124)","(128, 41, 124)","(188, 195, 205)","(108, 21, 205)","(39, 27, 18)","(13, 137, 39)"
15838,18006093,"(42, 58, 40)","(57, 79, 58)","(235, 231, 174)","(28, 66, 235)","(195, 145, 103)","(14, 120, 195)"
15839,1054003,"(244, 240, 239)","(6, 5, 244)","(171, 161, 140)","(20, 46, 171)","(90, 81, 60)","(21, 85, 90)"
15840,23613083,"(217, 216, 211)","(25, 7, 217)","(131, 136, 156)","(114, 41, 156)","(81, 75, 98)","(128, 60, 98)"
15841,35289857,"(242, 236, 231)","(14, 12, 242)","(113, 47, 92)","(160, 149, 113)","(201, 159, 148)","(6, 67, 201)"
15842,22751371,"(245, 240, 237)","(11, 8, 245)","(191, 147, 118)","(12, 97, 191)","(83, 45, 31)","(8, 160, 83)"
15843,21487587,"(6, 7, 7)","(90, 36, 7)","(186, 218, 222)","(93, 41, 222)","(95, 142, 142)","(90, 84, 142)"
15844,21464412,"(222, 215, 210)","(13, 14, 222)","(45, 21, 37)","(160, 136, 45)","(140, 123, 126)","(175, 31, 140)"
15845,17970277,"(23, 21, 20)","(10, 33, 23)","(115, 106, 103)","(8, 27, 115)","(203, 198, 195)","(11, 10, 203)"
15846,18802892,"(8, 7, 8)","(150, 32, 8)","(68, 59, 59)","(0, 34, 68)","(160, 142, 131)","(11, 46, 160)"
15847,18552831,"(233, 201, 160)","(17, 80, 233)","(12, 5, 3)","(7, 191, 12)","(135, 57, 37)","(6, 185, 135)"
15848,25402194,"(50, 32, 52)","(147, 98, 52)","(133, 86, 94)","(175, 90, 133)","(215, 166, 163)","(2, 62, 215)"
15849,17726746,"(15, 15, 12)","(30, 51, 15)","(107, 103, 87)","(24, 48, 107)","(192, 189, 145)","(28, 62, 192)"
15850,24611770,"(196, 216, 172)","(44, 52, 216)","(114, 158, 128)","(70, 71, 158)","(16, 21, 13)","(49, 97, 21)"
15851,856684,"(237, 227, 192)","(23, 48, 237)","(165, 133, 20)","(23, 224, 165)","(90, 57, 47)","(7, 122, 90)"
15852,18335969,"(19, 13, 13)","(0, 81, 19)","(118, 95, 95)","(0, 50, 118)","(221, 207, 207)","(0, 16, 221)"
15853,18241159,"(201, 186, 178)","(10, 29, 201)","(145, 125, 119)","(7, 46, 145)","(75, 49, 56)","(172, 88, 75)"
15854,17348313,"(48, 44, 44)","(0, 21, 48)","(151, 74, 75)","(0, 130, 151)","(213, 192, 192)","(0, 25, 213)"
15855,16083690,"(202, 207, 206)","(84, 6, 207)","(207, 84, 92)","(178, 152, 207)","(97, 131, 139)","(96, 77, 139)"
15856,15720761,"(106, 200, 202)","(91, 121, 202)","(225, 243, 243)","(90, 19, 243)","(170, 105, 68)","(11, 153, 170)"
15857,15833614,"(250, 237, 248)","(155, 13, 250)","(211, 110, 144)","(170, 122, 211)","(82, 77, 87)","(135, 29, 87)"
15858,13629896,"(231, 231, 228)","(30, 3, 231)","(140, 124, 105)","(16, 64, 140)","(50, 43, 35)","(16, 77, 50)"
15859,16046121,"(188, 156, 142)","(9, 62, 188)","(63, 119, 43)","(52, 163, 119)","(123, 41, 43)","(179, 170, 123)"
15860,20705735,"(248, 240, 71)","(29, 182, 248)","(52, 67, 96)","(110, 117, 96)","(175, 155, 120)","(19, 80, 175)"
15861,20705734,"(146, 204, 216)","(95, 83, 216)","(43, 63, 91)","(108, 135, 91)","(213, 96, 73)","(5, 168, 213)"
15862,20551480,"(66, 10, 21)","(174, 216, 66)","(144, 34, 53)","(175, 195, 144)","(227, 186, 177)","(5, 56, 227)"
15863,22881120,"(245, 231, 220)","(13, 26, 245)","(222, 205, 184)","(17, 44, 222)","(151, 164, 143)","(49, 33, 164)"
15864,18695311,"(45, 44, 39)","(25, 34, 45)","(94, 86, 82)","(10, 33, 94)","(190, 168, 130)","(19, 81, 190)"
15865,18090204,"(18, 13, 16)","(162, 71, 18)","(121, 87, 80)","(5, 86, 121)","(199, 170, 155)","(10, 56, 199)"
15866,11103746,"(246, 239, 235)","(11, 11, 246)","(211, 170, 148)","(10, 76, 211)","(50, 25, 21)","(4, 148, 50)"
15867,27248383,"(60, 44, 32)","(13, 119, 60)","(162, 128, 89)","(16, 115, 162)","(229, 209, 178)","(18, 57, 229)"
15868,21535742,"(49, 46, 46)","(0, 16, 49)","(103, 69, 66)","(2, 92, 103)","(162, 136, 125)","(9, 58, 162)"
15869,17738241,"(242, 238, 241)","(158, 4, 242)","(124, 69, 70)","(179, 113, 124)","(191, 168, 168)","(0, 31, 191)"
15870,14813841,"(246, 231, 232)","(178, 16, 246)","(155, 127, 153)","(152, 46, 155)","(31, 18, 21)","(173, 107, 31)"
15871,13547012,"(171, 160, 176)","(141, 23, 176)","(224, 214, 214)","(0, 11, 224)","(122, 103, 123)","(149, 41, 123)"
15872,10594356,"(194, 102, 125)","(172, 121, 194)","(85, 64, 37)","(17, 144, 85)","(239, 230, 219)","(17, 21, 239)"
15873,8221077,"(150, 107, 59)","(16, 155, 150)","(218, 177, 109)","(19, 127, 218)","(56, 27, 15)","(9, 187, 56)"
15874,237020,"(222, 135, 24)","(17, 227, 222)","(241, 216, 101)","(25, 148, 241)","(143, 36, 7)","(6, 243, 143)"
15875,28018771,"(223, 195, 181)","(10, 48, 223)","(84, 128, 122)","(86, 88, 128)","(21, 34, 39)","(98, 118, 39)"
15876,20518655,"(12, 15, 22)","(111, 116, 22)","(73, 84, 96)","(106, 61, 96)","(158, 172, 185)","(104, 37, 185)"
15877,19068786,"(25, 11, 11)","(0, 143, 25)","(111, 90, 89)","(1, 51, 111)","(206, 182, 177)","(5, 36, 206)"
15878,8765229,"(205, 199, 178)","(23, 34, 205)","(153, 130, 101)","(17, 87, 153)","(81, 53, 33)","(13, 151, 81)"
15879,17969353,"(247, 229, 207)","(17, 41, 247)","(189, 143, 106)","(13, 112, 189)","(95, 50, 43)","(4, 140, 95)"
15880,11725043,"(73, 8, 33)","(168, 227, 73)","(215, 92, 147)","(167, 146, 215)","(149, 50, 93)","(167, 169, 149)"
15881,13665682,"(29, 22, 26)","(163, 62, 29)","(229, 219, 219)","(0, 11, 229)","(130, 116, 124)","(163, 27, 130)"
15882,13708960,"(15, 14, 11)","(23, 68, 15)","(90, 70, 48)","(16, 119, 90)","(183, 162, 127)","(19, 78, 183)"
15883,24457496,"(8, 8, 7)","(30, 32, 8)","(78, 78, 72)","(30, 20, 78)","(176, 176, 157)","(30, 28, 176)"
15884,24683239,"(225, 134, 153)","(174, 103, 225)","(246, 228, 216)","(12, 31, 246)","(155, 121, 108)","(8, 77, 155)"
15885,18711450,"(239, 246, 247)","(94, 8, 247)","(213, 162, 143)","(8, 84, 213)","(53, 55, 57)","(105, 18, 57)"
15886,13518380,"(40, 30, 29)","(3, 70, 40)","(127, 102, 97)","(5, 60, 127)","(231, 220, 216)","(8, 17, 231)"
15887,20647753,"(51, 21, 74)","(137, 183, 74)","(233, 201, 191)","(7, 46, 233)","(152, 93, 113)","(170, 99, 152)"
15888,8508770,"(22, 20, 29)","(127, 79, 29)","(237, 218, 210)","(9, 29, 237)","(160, 121, 110)","(7, 80, 160)"
15889,11886526,"(75, 60, 31)","(20, 150, 75)","(171, 134, 95)","(15, 113, 171)","(226, 211, 170)","(22, 63, 226)"
15890,29508471,"(248, 248, 239)","(30, 9, 248)","(239, 226, 186)","(23, 57, 239)","(200, 155, 77)","(19, 157, 200)"
15891,25151966,"(34, 51, 57)","(98, 103, 57)","(48, 124, 136)","(94, 165, 136)","(152, 208, 213)","(92, 73, 213)"
15892,24509473,"(16, 34, 44)","(101, 162, 44)","(32, 75, 91)","(98, 165, 91)","(128, 158, 164)","(95, 56, 164)"
15893,8513818,"(23, 22, 22)","(0, 11, 23)","(237, 237, 237)","(0, 0, 237)","(135, 134, 133)","(15, 4, 135)"
15894,15744239,"(38, 37, 41)","(128, 25, 41)","(223, 223, 223)","(0, 0, 223)","(143, 143, 143)","(0, 0, 143)"
15895,14288719,"(32, 33, 35)","(110, 22, 35)","(117, 116, 110)","(26, 15, 117)","(204, 204, 204)","(0, 0, 204)"
15896,8492251,"(234, 239, 240)","(95, 6, 240)","(193, 184, 177)","(13, 21, 193)","(48, 59, 71)","(106, 83, 71)"
15897,9920152,"(248, 238, 229)","(14, 20, 248)","(199, 119, 81)","(10, 151, 199)","(133, 62, 34)","(8, 190, 133)"
15898,28095140,"(15, 13, 13)","(0, 34, 15)","(167, 46, 53)","(178, 185, 167)","(177, 177, 177)","(0, 0, 177)"
15899,26114139,"(45, 36, 35)","(3, 57, 45)","(134, 105, 95)","(8, 74, 134)","(200, 186, 177)","(12, 29, 200)"
15900,29997454,"(22, 10, 17)","(163, 139, 22)","(149, 92, 85)","(3, 110, 149)","(232, 222, 214)","(13, 20, 232)"
15901,27404782,"(233, 226, 227)","(176, 8, 233)","(190, 138, 175)","(159, 70, 190)","(90, 72, 79)","(168, 51, 90)"
15902,26194630,"(124, 80, 83)","(178, 90, 124)","(37, 32, 32)","(0, 34, 37)","(177, 170, 170)","(0, 10, 177)"
15903,27812474,"(15, 12, 16)","(143, 64, 16)","(68, 45, 52)","(171, 86, 68)","(128, 125, 131)","(135, 12, 131)"
15904,26143355,"(20, 17, 29)","(128, 106, 29)","(116, 75, 88)","(170, 90, 116)","(200, 167, 174)","(174, 42, 200)"
15905,26179088,"(16, 15, 21)","(125, 73, 21)","(86, 53, 61)","(173, 98, 86)","(139, 136, 142)","(135, 11, 142)"
15906,26245851,"(120, 123, 123)","(90, 6, 123)","(42, 44, 44)","(90, 12, 44)","(202, 202, 202)","(0, 0, 202)"
15907,23256132,"(47, 13, 10)","(2, 201, 47)","(236, 227, 227)","(0, 10, 236)","(173, 83, 106)","(172, 133, 173)"
15908,25057512,"(12, 8, 6)","(10, 128, 12)","(95, 86, 77)","(15, 48, 95)","(176, 171, 163)","(18, 19, 176)"
15909,23016075,"(169, 168, 160)","(27, 14, 169)","(41, 41, 40)","(30, 6, 41)","(246, 246, 247)","(120, 1, 247)"
15910,22070135,"(5, 20, 21)","(92, 194, 21)","(178, 204, 195)","(80, 33, 204)","(75, 113, 111)","(88, 86, 113)"
15911,23433122,"(12, 8, 8)","(0, 85, 12)","(89, 54, 37)","(10, 149, 89)","(151, 103, 79)","(10, 122, 151)"
15912,22926876,"(31, 30, 32)","(135, 16, 32)","(105, 91, 109)","(143, 42, 109)","(197, 198, 204)","(116, 9, 204)"
15913,21945638,"(93, 59, 22)","(16, 195, 93)","(176, 129, 72)","(16, 151, 176)","(241, 225, 205)","(17, 38, 241)"
15914,22041497,"(11, 11, 14)","(120, 55, 14)","(51, 53, 92)","(119, 114, 92)","(165, 149, 143)","(8, 34, 165)"
15915,19375662,"(56, 45, 33)","(16, 105, 56)","(127, 105, 79)","(16, 96, 127)","(176, 155, 130)","(16, 67, 176)"
15916,17315544,"(18, 15, 16)","(170, 43, 18)","(199, 177, 174)","(4, 32, 199)","(96, 84, 109)","(134, 58, 109)"
15917,20639564,"(14, 13, 13)","(0, 18, 14)","(102, 93, 89)","(9, 33, 102)","(213, 205, 200)","(12, 16, 213)"
15918,18392414,"(23, 17, 15)","(8, 89, 23)","(126, 105, 92)","(11, 69, 126)","(223, 215, 208)","(14, 17, 223)"
15919,17155022,"(37, 18, 14)","(5, 159, 37)","(113, 62, 47)","(7, 149, 113)","(216, 136, 158)","(172, 94, 216)"
15920,13608339,"(245, 246, 246)","(90, 1, 246)","(35, 40, 43)","(101, 47, 43)","(146, 130, 128)","(3, 31, 146)"
15921,12902757,"(8, 6, 5)","(10, 96, 8)","(96, 73, 56)","(13, 106, 96)","(226, 206, 159)","(21, 76, 226)"
15922,23207202,"(47, 66, 95)","(108, 129, 95)","(108, 207, 227)","(95, 134, 227)","(17, 72, 233)","(112, 236, 233)"
15923,25891528,"(226, 214, 211)","(6, 17, 226)","(172, 159, 146)","(15, 39, 172)","(75, 79, 73)","(50, 19, 79)"
15924,35186206,"(247, 246, 245)","(15, 2, 247)","(162, 154, 152)","(6, 16, 162)","(54, 48, 47)","(4, 33, 54)"
15925,1929407,"(233, 233, 238)","(120, 5, 238)","(81, 72, 68)","(9, 41, 81)","(159, 143, 144)","(178, 26, 159)"
15926,26114524,"(243, 239, 244)","(144, 5, 244)","(104, 120, 149)","(109, 77, 149)","(31, 28, 36)","(131, 57, 36)"
15927,28097110,"(62, 53, 120)","(124, 142, 120)","(193, 181, 206)","(134, 31, 206)","(21, 17, 39)","(125, 144, 39)"
15928,28755962,"(217, 181, 133)","(17, 99, 217)","(119, 57, 50)","(3, 148, 119)","(246, 230, 203)","(19, 45, 246)"
15929,23120217,"(252, 248, 247)","(6, 5, 252)","(174, 118, 112)","(3, 91, 174)","(65, 28, 26)","(2, 153, 65)"
15930,24071705,"(231, 235, 196)","(33, 42, 235)","(156, 51, 73)","(174, 172, 156)","(0, 190, 242)","(96, 255, 242)"
15931,23433954,"(225, 212, 186)","(20, 44, 225)","(80, 68, 76)","(160, 38, 80)","(164, 143, 129)","(12, 54, 164)"
15932,17997668,"(21, 37, 25)","(68, 110, 37)","(63, 109, 83)","(73, 108, 109)","(131, 172, 162)","(83, 61, 172)"
15933,13453481,"(241, 215, 200)","(11, 43, 241)","(85, 51, 38)","(8, 141, 85)","(190, 147, 126)","(10, 86, 190)"
15934,26109094,"(229, 233, 240)","(109, 12, 240)","(159, 164, 186)","(114, 37, 186)","(86, 84, 114)","(122, 67, 114)"
15935,23836648,"(241, 238, 229)","(23, 13, 241)","(180, 167, 159)","(11, 30, 180)","(124, 89, 70)","(11, 111, 124)"
15936,18586095,"(243, 240, 234)","(20, 9, 243)","(197, 165, 116)","(18, 105, 197)","(66, 58, 49)","(16, 66, 66)"
15937,18585911,"(4, 2, 2)","(0, 128, 4)","(117, 53, 55)","(179, 139, 117)","(203, 143, 139)","(2, 80, 203)"
15938,22820059,"(33, 33, 32)","(30, 8, 33)","(101, 99, 91)","(24, 25, 101)","(181, 174, 154)","(22, 38, 181)"
15939,20512876,"(7, 15, 26)","(107, 186, 26)","(48, 79, 105)","(104, 138, 105)","(130, 172, 197)","(101, 87, 197)"
15940,22718583,"(30, 27, 27)","(0, 26, 30)","(175, 121, 103)","(8, 105, 175)","(60, 137, 170)","(99, 165, 170)"
15941,22718582,"(115, 80, 83)","(177, 78, 115)","(19, 18, 23)","(126, 55, 23)","(189, 163, 152)","(9, 50, 189)"
15942,22838382,"(34, 25, 17)","(14, 128, 34)","(124, 82, 61)","(10, 130, 124)","(205, 176, 158)","(11, 58, 205)"
15943,18779673,"(27, 14, 8)","(9, 179, 27)","(115, 83, 63)","(12, 115, 115)","(187, 152, 132)","(11, 75, 187)"
15944,21423843,"(181, 216, 220)","(93, 45, 220)","(178, 186, 155)","(38, 42, 186)","(106, 69, 65)","(3, 99, 106)"
15945,18911702,"(21, 15, 12)","(10, 109, 21)","(144, 82, 61)","(8, 147, 144)","(220, 183, 165)","(10, 64, 220)"
15946,20262477,"(12, 5, 4)","(4, 170, 12)","(223, 208, 194)","(14, 33, 223)","(131, 75, 62)","(6, 134, 131)"
15947,17286658,"(220, 242, 202)","(47, 42, 242)","(223, 98, 92)","(1, 150, 223)","(92, 60, 63)","(177, 89, 92)"
15948,16098272,"(12, 7, 6)","(5, 128, 12)","(130, 84, 58)","(11, 141, 130)","(222, 203, 165)","(20, 65, 222)"
15949,15769310,"(145, 116, 86)","(15, 104, 145)","(50, 37, 34)","(6, 82, 50)","(233, 223, 220)","(7, 14, 233)"
15950,35517072,"(54, 52, 56)","(135, 18, 56)","(213, 216, 221)","(109, 9, 221)","(151, 149, 125)","(28, 44, 151)"
15951,32866283,"(20, 18, 18)","(0, 26, 20)","(233, 231, 231)","(0, 2, 233)","(135, 99, 99)","(0, 68, 135)"
15952,31229094,"(9, 16, 27)","(108, 170, 27)","(59, 67, 79)","(108, 65, 79)","(131, 139, 147)","(105, 28, 147)"
15953,29417323,"(17, 14, 14)","(0, 45, 17)","(93, 74, 74)","(0, 52, 93)","(205, 205, 205)","(0, 0, 205)"
15954,30110978,"(224, 206, 169)","(20, 63, 224)","(174, 122, 105)","(7, 101, 174)","(53, 24, 66)","(141, 162, 66)"
15955,28868542,"(47, 35, 34)","(2, 71, 47)","(225, 212, 168)","(23, 65, 225)","(168, 126, 91)","(14, 117, 168)"
15956,25800312,"(74, 82, 102)","(111, 70, 102)","(127, 127, 142)","(120, 27, 142)","(184, 178, 185)","(146, 10, 185)"
15957,26131579,"(24, 19, 22)","(162, 53, 24)","(117, 103, 104)","(178, 31, 117)","(221, 220, 217)","(23, 5, 221)"
15958,20742670,"(19, 20, 20)","(90, 13, 20)","(119, 106, 95)","(14, 51, 119)","(218, 199, 175)","(17, 50, 218)"
15959,21853666,"(218, 201, 171)","(19, 55, 218)","(28, 14, 4)","(13, 219, 28)","(129, 114, 84)","(20, 89, 129)"
15960,6380220,"(6, 118, 79)","(80, 242, 118)","(131, 118, 111)","(11, 39, 131)","(215, 219, 213)","(50, 7, 219)"
15961,8430896,"(245, 241, 238)","(13, 7, 245)","(210, 159, 130)","(11, 97, 210)","(99, 71, 64)","(6, 90, 99)"
